DepAirportCode,DepSchedDate,DepSchedTime,DepActualDate,DepActualTime,DepStatusCode,DepStatusDesc,ArrivalAirportCode,ArrSchedDate,ArrSchedTime,ArrActualDate,ArrActualTime,ArrStatusCode,ArrStatusDesc,OpAirlineID,OpFlightNumber,AircraftCode,MarkAirlineID,MarkFlightNumber
FRA,2023-07-06,12:30,,14:00,DP,Flight Departed,JNB,2023-07-06,22:55,2023-07-07,00:33,LD,Flight Landed,LH,572,74H,,
FRA,2023-07-06,22:05,,22:17,DP,Flight Departed,JNB,2023-07-07,08:30,2023-07-07,08:41,OT,Flight On Time,LH,572,74H,,
FRA,2023-07-06,10:15,,11:05,DP,Flight Departed,CAI,2023-07-06,15:20,2023-07-06,16:15,LD,Flight Landed,LH,582,321,,
FRA,2023-07-06,22:00,,22:27,DP,Flight Departed,CAI,2023-07-07,03:05,2023-07-07,03:15,OT,Flight On Time,LH,584,32Q,,
CAI,2023-07-06,05:25,,05:24,DP,Flight Departed,FRA,2023-07-06,08:55,2023-07-06,08:38,LD,Flight Landed,LH,585,32Q,,
CAI,2023-07-06,16:20,,17:12,DP,Flight Departed,FRA,2023-07-06,19:50,2023-07-06,20:10,LD,Flight Landed,LH,583,321,,
BAH,2023-07-05,23:45,,00:06,DP,Flight Departed,RUH,2023-07-06,01:05,2023-07-06,01:13,LD,Flight Landed,LH,637,333,,
BAH,2023-07-06,23:45,,00:10,DP,Flight Departed,RUH,2023-07-07,01:05,2023-07-07,01:13,LD,Flight Landed,LH,637,333,,
FRA,2023-07-17,15:55,2023-07-17,15:59,DP,Flight Departed,OLB,2023-07-17,17:45,2023-07-17,17:48,LD,Flight Landed,LH,320,320,,
OLB,2023-07-17,18:30,2023-07-17,18:33,DP,Flight Departed,FRA,2023-07-17,20:25,2023-07-17,20:17,LD,Flight Landed,LH,321,320,,
FRA,2023-07-17,13:25,2023-07-17,13:50,DP,Flight Departed,EWR,2023-07-17,15:50,2023-07-17,16:21,LD,Flight Landed,LH,402,74H,,
EWR,2023-07-17,18:10,2023-07-17,18:50,DP,Flight Departed,FRA,2023-07-18,07:30,2023-07-18,07:57,DL,Flight Delayed,LH,403,74H,,
MUC,2023-07-17,12:10,2023-07-17,12:38,DP,Flight Departed,JFK,2023-07-17,15:00,2023-07-17,15:23,LD,Flight Landed,LH,410,388,,
JFK,2023-07-17,17:30,2023-07-17,17:27,DP,Flight Departed,MUC,2023-07-18,07:35,2023-07-18,07:06,FE,Flight Early,LH,411,388,,
MUC,2023-07-17,15:45,2023-07-17,16:37,DP,Flight Departed,EWR,2023-07-17,18:45,2023-07-17,19:43,LD,Flight Landed,LH,412,346,,
EWR,2023-07-17,20:30,,,DL,Flight Delayed,MUC,2023-07-18,10:20,2023-07-18,10:36,DL,Flight Delayed,LH,413,346,,
MUC,2023-07-17,16:20,2023-07-17,17:01,DP,Flight Departed,IAD,2023-07-17,19:40,2023-07-17,20:09,DL,Flight Delayed,LH,414,346,UA,8785
IAD,2023-07-17,22:20,2023-07-17,22:20,OT,Flight On Time,MUC,2023-07-18,12:45,2023-07-18,12:45,OT,Flight On Time,LH,415,346,UA,8784
MUC,2023-07-17,15:35,2023-07-17,16:46,DP,Flight Departed,BOS,2023-07-17,17:50,2023-07-17,18:55,LD,Flight Landed,LH,424,388,,
BOS,2023-07-17,20:05,,,DL,Flight Delayed,MUC,2023-07-18,09:15,2023-07-18,10:00,DL,Flight Delayed,LH,425,388,,
MUC,2023-07-17,12:30,2023-07-17,12:52,DP,Flight Departed,CLT,2023-07-17,16:25,2023-07-17,16:49,LD,Flight Landed,LH,428,346,,
CLT,2023-07-17,18:30,2023-07-17,19:00,DP,Flight Departed,MUC,2023-07-18,09:15,2023-07-18,09:21,OT,Flight On Time,LH,429,346,,
FRA,2023-07-17,17:20,2023-07-17,17:51,DP,Flight Departed,ORD,2023-07-17,20:00,2023-07-17,20:12,OT,Flight On Time,LH,432,343,,
ORD,2023-07-17,22:30,2023-07-17,22:30,OT,Flight On Time,FRA,2023-07-18,14:10,2023-07-18,14:10,OT,Flight On Time,LH,433,343,,
FRA,2023-07-17,10:10,2023-07-17,10:24,DP,Flight Departed,DFW,2023-07-17,13:40,2023-07-17,13:50,LD,Flight Landed,LH,438,78S,,
DFW,2023-07-17,15:40,2023-07-17,15:40,DP,Flight Departed,FRA,2023-07-18,08:15,2023-07-18,08:00,FE,Flight Early,LH,439,78S,,
FRA,2023-07-17,10:00,2023-07-17,10:40,DP,Flight Departed,IAH,2023-07-17,13:35,2023-07-17,14:06,LD,Flight Landed,LH,440,74H,,
IAH,2023-07-17,15:45,2023-07-17,16:18,DP,Flight Departed,FRA,2023-07-18,08:15,2023-07-18,08:30,OT,Flight On Time,LH,441,74H,,
FRA,2023-07-17,10:40,2023-07-17,10:49,DP,Flight Departed,DTW,2023-07-17,13:25,2023-07-17,13:40,LD,Flight Landed,LH,442,78S,UA,9196
DTW,2023-07-17,15:45,2023-07-17,15:45,DP,Flight Departed,FRA,2023-07-18,05:35,2023-07-18,05:09,FE,Flight Early,LH,443,78S,UA,9197
FRA,2023-07-17,10:15,2023-07-17,10:24,DP,Flight Departed,ATL,2023-07-17,14:15,2023-07-17,14:25,LD,Flight Landed,4Y,444,333,,
ATL,2023-07-17,16:10,2023-07-17,16:29,DP,Flight Departed,FRA,2023-07-18,07:05,2023-07-18,07:14,OT,Flight On Time,4Y,445,333,,
FRA,2023-07-17,13:15,2023-07-17,14:21,DP,Flight Departed,DEN,2023-07-17,15:40,2023-07-17,16:21,LD,Flight Landed,LH,446,78S,UA,8878
DEN,2023-07-17,17:35,,,DL,Flight Delayed,FRA,2023-07-18,11:10,2023-07-18,10:59,OT,Flight On Time,LH,447,78S,UA,8879
MUC,2023-07-17,12:20,2023-07-17,12:50,DP,Flight Departed,LAX,2023-07-17,15:20,2023-07-17,15:27,LD,Flight Landed,LH,452,359,,
LAX,2023-07-17,17:10,2023-07-17,17:10,OT,Flight On Time,MUC,2023-07-18,13:15,2023-07-18,13:15,OT,Flight On Time,LH,453,359,,
FRA,2023-07-17,10:25,2023-07-17,10:40,DP,Flight Departed,SFO,2023-07-17,12:40,2023-07-17,12:48,LD,Flight Landed,LH,454,74H,,
SFO,2023-07-17,14:40,2023-07-17,15:19,DP,Flight Departed,FRA,2023-07-18,10:25,2023-07-18,10:40,OT,Flight On Time,LH,455,74H,,
MUC,2023-07-17,16:20,2023-07-17,16:48,DP,Flight Departed,SFO,2023-07-17,19:00,2023-07-17,18:55,OT,Flight On Time,LH,458,359,,
SFO,2023-07-17,21:10,2023-07-17,21:10,OT,Flight On Time,MUC,2023-07-18,17:05,2023-07-18,17:05,OT,Flight On Time,LH,459,359,,
FRA,2023-07-17,10:50,2023-07-17,11:13,DP,Flight Departed,MIA,2023-07-17,14:40,2023-07-17,15:29,LD,Flight Landed,LH,462,74H,,
MIA,2023-07-17,16:45,2023-07-17,17:33,DP,Flight Departed,FRA,2023-07-18,07:50,2023-07-18,08:35,DL,Flight Delayed,LH,463,74H,,
FRA,2023-07-17,13:55,2023-07-17,14:50,DP,Flight Departed,YYZ,2023-07-17,16:20,2023-07-17,17:19,LD,Flight Landed,LH,470,744,AC,9105
YYZ,2023-07-17,18:20,2023-07-17,19:54,DP,Flight Departed,FRA,2023-07-18,07:50,2023-07-18,08:46,DL,Flight Delayed,LH,471,744,AC,9104
MUC,2023-07-17,16:50,2023-07-17,17:06,DP,Flight Departed,YUL,2023-07-17,19:00,2023-07-17,19:17,LD,Flight Landed,LH,474,35S,AC,9099
YUL,2023-07-17,20:50,2023-07-17,20:50,OT,Flight On Time,MUC,2023-07-18,10:10,2023-07-18,10:10,OT,Flight On Time,LH,475,35S,AC,9098
MUC,2023-07-17,15:30,2023-07-17,15:53,DP,Flight Departed,YVR,2023-07-17,16:45,2023-07-17,16:44,LD,Flight Landed,LH,476,35S,AC,9433
YVR,2023-07-17,18:25,2023-07-17,18:25,OT,Flight On Time,MUC,2023-07-18,13:10,2023-07-18,13:10,OT,Flight On Time,LH,477,35S,AC,9432
FRA,2023-07-17,14:20,2023-07-17,15:00,DP,Flight Departed,YUL,2023-07-17,16:05,2023-07-17,16:45,LD,Flight Landed,LH,478,78S,AC,9633
YUL,2023-07-17,18:05,2023-07-17,18:38,DP,Flight Departed,FRA,2023-07-18,07:05,2023-07-18,07:14,OT,Flight On Time,LH,479,78S,AC,9634
MUC,2023-07-17,11:55,2023-07-17,12:12,DP,Flight Departed,DEN,2023-07-17,14:25,2023-07-17,14:18,LD,Flight Landed,LH,480,359,UA,9459
DEN,2023-07-17,16:10,2023-07-17,15:58,DP,Flight Departed,MUC,2023-07-18,09:50,2023-07-18,09:18,FE,Flight Early,LH,481,359,UA,9458
FRA,2023-07-17,10:45,2023-07-17,10:56,DP,Flight Departed,SEA,2023-07-17,12:20,2023-07-17,12:17,LD,Flight Landed,LH,490,333,,
SEA,2023-07-17,14:20,2023-07-17,14:30,DP,Flight Departed,FRA,2023-07-18,09:20,2023-07-18,09:09,OT,Flight On Time,LH,491,333,,
FRA,2023-07-17,13:20,2023-07-17,13:50,DP,Flight Departed,YVR,2023-07-17,14:15,2023-07-17,14:38,LD,Flight Landed,LH,492,744,,
YVR,2023-07-17,16:25,2023-07-17,16:27,DP,Flight Departed,FRA,2023-07-18,10:55,2023-07-18,10:44,OT,Flight On Time,LH,493,744,,
MUC,2023-07-17,15:50,2023-07-17,18:40,DP,Flight Departed,YYZ,2023-07-17,18:40,2023-07-17,21:05,DL,Flight Delayed,LH,494,359,AC,9603
YYZ,2023-07-17,20:30,,,DL,Flight Delayed,MUC,2023-07-18,10:15,2023-07-18,12:25,DL,Flight Delayed,LH,495,359,AC,9614
FRA,2023-07-17,13:35,2023-07-17,14:26,DP,Flight Departed,MEX,2023-07-17,17:30,2023-07-17,18:14,DL,Flight Delayed,LH,498,74H,,
MEX,2023-07-17,19:50,2023-07-17,19:50,OT,Flight On Time,FRA,2023-07-18,14:45,2023-07-18,14:45,OT,Flight On Time,LH,499,74H,,
FRA,2023-07-17,22:05,2023-07-17,22:17,DP,Flight Departed,GRU,2023-07-18,04:50,2023-07-18,05:09,DL,Flight Delayed,LH,506,74H,,
GRU,2023-07-17,18:15,2023-07-17,18:18,DP,Flight Departed,FRA,2023-07-18,10:45,2023-07-18,10:37,OT,Flight On Time,LH,507,74H,,
FRA,2023-07-17,21:40,2023-07-17,22:07,DP,Flight Departed,EZE,2023-07-18,06:25,2023-07-18,07:00,DL,Flight Delayed,LH,510,74H,,
EZE,2023-07-17,16:45,2023-07-17,16:48,DP,Flight Departed,FRA,2023-07-18,11:00,2023-07-18,10:27,FE,Flight Early,LH,511,74H,,
MUC,2023-07-17,12:10,2023-07-17,12:16,DP,Flight Departed,MEX,2023-07-17,16:30,2023-07-17,16:31,LD,Flight Landed,LH,520,359,LX,4054
MEX,2023-07-17,18:10,2023-07-17,18:10,OT,Flight On Time,MUC,2023-07-18,13:25,2023-07-18,13:25,OT,Flight On Time,LH,521,359,LX,4055
FRA,2023-07-17,14:35,2023-07-17,15:32,DP,Flight Departed,BOG,2023-07-17,18:55,2023-07-17,20:14,DL,Flight Delayed,LH,542,346,,
BOG,2023-07-17,23:30,2023-07-17,23:30,OT,Flight On Time,FRA,2023-07-18,17:40,2023-07-18,17:40,OT,Flight On Time,LH,543,346,,
LAD,2023-07-17,22:00,2023-07-17,22:16,DP,Flight Departed,FRA,2023-07-18,07:35,2023-07-18,07:26,OT,Flight On Time,LH,561,333,,
FRA,2023-07-17,11:15,2023-07-17,11:39,DP,Flight Departed,LOS,2023-07-17,16:45,2023-07-17,16:59,LD,Flight Landed,LH,568,333,,
LOS,2023-07-17,17:30,2023-07-17,17:44,DP,Flight Departed,SSG,2023-07-17,19:05,2023-07-17,19:14,LD,Flight Landed,LH,568,333,,
SSG,2023-07-17,20:20,2023-07-17,20:34,DP,Flight Departed,LOS,2023-07-17,21:50,2023-07-17,21:55,LD,Flight Landed,LH,569,333,,
LOS,2023-07-17,23:00,2023-07-17,23:00,DP,Flight Departed,FRA,2023-07-18,06:30,2023-07-18,06:27,OT,Flight On Time,LH,569,333,,
FRA,2023-07-17,22:05,2023-07-17,22:39,DP,Flight Departed,JNB,2023-07-18,08:30,2023-07-18,09:05,DL,Flight Delayed,LH,572,74H,,
JNB,2023-07-17,19:00,2023-07-17,19:02,DP,Flight Departed,FRA,2023-07-18,05:35,2023-07-18,05:22,OT,Flight On Time,LH,573,74H,,
FRA,2023-07-17,22:15,2023-07-17,22:28,DP,Flight Departed,CPT,2023-07-18,09:55,2023-07-18,10:15,DL,Flight Delayed,LH,576,343,UA,9574
CPT,2023-07-17,17:45,2023-07-18,00:18,DP,Flight Departed,FRA,2023-07-18,05:30,2023-07-18,11:32,DL,Flight Delayed,LH,577,343,UA,9587
WDH,2023-07-17,19:00,2023-07-17,19:17,DP,Flight Departed,FRA,2023-07-18,05:35,2023-07-18,05:09,FE,Flight Early,4Y,133,333,,
MUC,2023-07-17,21:30,2023-07-17,21:51,DP,Flight Departed,CAI,2023-07-18,02:10,2023-07-18,02:30,LD,Flight Landed,LH,586,32M,,
CAI,2023-07-17,03:10,2023-07-17,03:29,DP,Flight Departed,MUC,2023-07-17,06:05,2023-07-17,06:06,LD,Flight Landed,LH,587,32M,,
FRA,2023-07-17,11:25,2023-07-17,11:29,DP,Flight Departed,NBO,2023-07-17,21:30,2023-07-17,21:15,LD,Flight Landed,LH,590,333,,
NBO,2023-07-17,23:15,2023-07-17,23:05,DP,Flight Departed,FRA,2023-07-18,07:30,2023-07-18,06:41,FE,Flight Early,LH,591,333,,
FRA,2023-07-17,11:15,2023-07-17,11:41,DP,Flight Departed,ABV,2023-07-17,16:20,2023-07-17,16:37,LD,Flight Landed,LH,594,343,,
ABV,2023-07-17,17:05,2023-07-17,17:17,DP,Flight Departed,PHC,2023-07-17,18:15,2023-07-17,18:19,LD,Flight Landed,LH,594,343,UA,9002
FRA,2023-07-17,14:30,2023-07-17,14:38,DP,Flight Departed,IKA,2023-07-17,21:00,2023-07-17,20:49,LD,Flight Landed,LH,600,343,,
IKA,2023-07-17,01:45,2023-07-17,01:37,DP,Flight Departed,FRA,2023-07-17,05:45,2023-07-17,05:42,LD,Flight Landed,LH,601,343,,
GYD,2023-07-17,04:20,2023-07-17,04:33,DP,Flight Departed,FRA,2023-07-17,07:35,2023-07-17,07:52,LD,Flight Landed,LH,613,32N,,
FRA,2023-07-17,13:35,2023-07-17,13:55,DP,Flight Departed,KWI,2023-07-17,20:10,2023-07-17,20:41,LD,Flight Landed,LH,624,333,,
KWI,2023-07-17,21:00,2023-07-17,21:14,DP,Flight Departed,DMM,2023-07-17,22:10,2023-07-17,22:17,LD,Flight Landed,LH,624,333,,
KWI,2023-07-17,01:45,2023-07-17,01:36,DP,Flight Departed,FRA,2023-07-17,07:05,2023-07-17,06:42,LD,Flight Landed,LH,625,333,,
DMM,2023-07-17,23:40,2023-07-17,23:45,DP,Flight Departed,KWI,2023-07-18,00:45,2023-07-18,01:04,LD,Flight Landed,LH,625,333,,
FRA,2023-07-17,14:10,2023-07-17,14:32,DP,Flight Departed,DXB,2023-07-17,22:35,2023-07-17,22:41,LD,Flight Landed,LH,630,333,,
DXB,2023-07-17,00:50,2023-07-17,00:44,DP,Flight Departed,FRA,2023-07-17,05:45,2023-07-17,05:39,LD,Flight Landed,LH,631,333,,
FRA,2023-07-17,13:10,2023-07-17,13:18,DP,Flight Departed,RUH,2023-07-17,19:55,2023-07-17,20:04,LD,Flight Landed,LH,636,333,,
RUH,2023-07-17,20:45,2023-07-17,21:02,DP,Flight Departed,BAH,2023-07-17,22:00,2023-07-17,22:16,LD,Flight Landed,LH,636,333,,
BAH,2023-07-17,23:45,2023-07-17,23:33,DP,Flight Departed,RUH,2023-07-18,01:05,2023-07-18,00:58,LD,Flight Landed,LH,637,333,,
RUH,2023-07-17,01:55,2023-07-17,01:47,DP,Flight Departed,FRA,2023-07-17,07:20,2023-07-17,06:57,LD,Flight Landed,LH,637,333,,
FRA,2023-07-17,12:25,2023-07-17,13:16,DP,Flight Departed,NQZ,2023-07-17,23:15,2023-07-17,23:31,LD,Flight Landed,LH,646,333,,
FRA,2023-07-17,12:25,2023-07-17,13:16,DP,Flight Departed,NQZ,2023-07-17,23:15,2023-07-17,23:31,LD,Flight Landed,LH,646,333,,
ALA,2023-07-17,02:10,2023-07-17,02:18,DP,Flight Departed,NQZ,2023-07-17,04:00,2023-07-17,04:12,LD,Flight Landed,LH,649,333,,
ALA,2023-07-17,02:10,2023-07-17,02:18,DP,Flight Departed,NQZ,2023-07-17,04:00,2023-07-17,04:12,LD,Flight Landed,LH,649,333,,
NQZ,2023-07-17,04:55,2023-07-17,05:05,DP,Flight Departed,FRA,2023-07-17,08:30,2023-07-17,08:44,LD,Flight Landed,LH,649,333,,
HAM,2023-07-17,06:00,,06:18,DP,Flight Departed,FRA,2023-07-17,07:10,2023-07-17,07:27,LD,Flight Landed,LH,001,321,,
HAM,2023-07-17,07:00,,07:23,DP,Flight Departed,FRA,2023-07-17,08:10,2023-07-17,08:38,LD,Flight Landed,LH,005,321,,
HAM,2023-07-17,07:30,,10:49,DP,Flight Departed,FRA,2023-07-17,08:40,2023-07-17,12:05,LD,Flight Landed,LH,007,321,,
HAM,2023-07-17,08:30,,08:42,DP,Flight Departed,FRA,2023-07-17,09:40,2023-07-17,09:45,LD,Flight Landed,LH,009,32Q,,
HAM,2023-07-17,09:30,,09:51,DP,Flight Departed,FRA,2023-07-17,10:40,2023-07-17,10:58,LD,Flight Landed,LH,011,32M,,
HAM,2023-07-17,10:00,,11:30,DP,Flight Departed,FRA,2023-07-17,11:10,2023-07-17,12:35,LD,Flight Landed,LH,013,32A,,
HAM,2023-07-17,11:00,,11:56,DP,Flight Departed,FRA,2023-07-17,12:10,2023-07-17,13:04,LD,Flight Landed,LH,015,321,,
HAM,2023-07-17,12:00,,12:11,DP,Flight Departed,FRA,2023-07-17,13:10,2023-07-17,13:17,LD,Flight Landed,LH,017,32M,,
HAM,2023-07-17,14:00,,14:10,DP,Flight Departed,FRA,2023-07-17,15:10,2023-07-17,15:16,LD,Flight Landed,LH,021,32M,,
HAM,2023-07-17,17:00,,17:12,DP,Flight Departed,FRA,2023-07-17,18:10,2023-07-17,18:16,LD,Flight Landed,LH,027,32Q,,
HAM,2023-07-17,18:00,,18:16,DP,Flight Departed,FRA,2023-07-17,19:10,2023-07-17,19:19,LD,Flight Landed,LH,029,32A,,
HAM,2023-07-17,20:00,,20:16,DP,Flight Departed,FRA,2023-07-17,21:10,2023-07-17,21:23,LD,Flight Landed,LH,033,32A,,
HAM,2023-07-17,19:00,,21:29,DP,Flight Departed,FRA,2023-07-17,20:10,2023-07-17,22:39,LD,Flight Landed,LH,031,32M,,
FRA,2023-07-17,06:30,,06:50,DP,Flight Departed,HAM,2023-07-17,07:40,2023-07-17,07:48,LD,Flight Landed,LH,002,32Q,,
FRA,2023-07-17,07:30,,07:29,DP,Flight Departed,HAM,2023-07-17,08:40,2023-07-17,08:28,LD,Flight Landed,LH,004,32M,,
FRA,2023-07-17,08:00,,08:15,DP,Flight Departed,HAM,2023-07-17,09:10,2023-07-17,09:18,LD,Flight Landed,LH,006,32A,,
FRA,2023-07-17,09:00,,09:45,DP,Flight Departed,HAM,2023-07-17,10:10,2023-07-17,10:44,LD,Flight Landed,LH,008,321,,
FRA,2023-07-17,10:00,,10:13,DP,Flight Departed,HAM,2023-07-17,11:10,2023-07-17,11:16,LD,Flight Landed,LH,010,32M,,
FRA,2023-07-17,12:00,,12:11,DP,Flight Departed,HAM,2023-07-17,13:10,2023-07-17,13:05,LD,Flight Landed,LH,014,32M,,
FRA,2023-07-17,15:00,,15:07,DP,Flight Departed,HAM,2023-07-17,16:10,2023-07-17,16:13,LD,Flight Landed,LH,020,32Q,,
FRA,2023-07-17,16:00,,15:59,DP,Flight Departed,HAM,2023-07-17,17:10,2023-07-17,16:59,LD,Flight Landed,LH,022,32A,,
FRA,2023-07-17,17:00,,17:18,DP,Flight Departed,HAM,2023-07-17,18:10,2023-07-17,18:27,LD,Flight Landed,LH,024,321,,
FRA,2023-07-17,18:00,,18:00,DP,Flight Departed,HAM,2023-07-17,19:10,2023-07-17,19:05,LD,Flight Landed,LH,028,32A,,
FRA,2023-07-17,19:00,,19:12,DP,Flight Departed,HAM,2023-07-17,20:10,2023-07-17,20:18,LD,Flight Landed,LH,030,32M,,
FRA,2023-07-17,20:30,,20:43,DP,Flight Departed,HAM,2023-07-17,21:40,2023-07-17,21:50,LD,Flight Landed,LH,036,320,,
FRA,2023-07-17,21:30,,21:36,DP,Flight Departed,HAM,2023-07-17,22:35,2023-07-17,22:39,LD,Flight Landed,LH,034,32A,,
FRA,2023-07-17,06:50,,06:55,DP,Flight Departed,BRE,2023-07-17,07:45,2023-07-17,07:41,LD,Flight Landed,CL,350,CR9,,
FRA,2023-07-17,09:50,,10:55,DP,Flight Departed,BRE,2023-07-17,10:45,2023-07-17,11:45,LD,Flight Landed,CL,352,E90,,
FRA,2023-07-17,12:55,,13:12,DP,Flight Departed,BRE,2023-07-17,13:50,2023-07-17,14:22,LD,Flight Landed,LH,354,319,,
FRA,2023-07-17,21:25,,21:54,DP,Flight Departed,BRE,2023-07-17,22:20,2023-07-17,22:44,LD,Flight Landed,LH,360,319,,
FRA,2023-07-17,06:15,,06:32,DP,Flight Departed,BER,2023-07-17,07:25,2023-07-17,07:31,LD,Flight Landed,LH,172,321,,
FRA,2023-07-17,06:45,,,NO,No Status,BER,2023-07-17,07:55,,,NO,No Status,LH,170,321,,
FRA,2023-07-17,07:45,,07:48,DP,Flight Departed,BER,2023-07-17,08:55,2023-07-17,08:52,LD,Flight Landed,LH,174,32M,,
FRA,2023-07-17,08:45,,08:45,DP,Flight Departed,BER,2023-07-17,09:55,2023-07-17,09:50,LD,Flight Landed,LH,176,32M,,
FRA,2023-07-17,09:45,,10:03,DP,Flight Departed,BER,2023-07-17,10:55,2023-07-17,11:02,LD,Flight Landed,LH,178,32Q,,
FRA,2023-07-17,12:45,,12:48,DP,Flight Departed,BER,2023-07-17,13:55,2023-07-17,13:53,LD,Flight Landed,LH,184,321,,
FRA,2023-07-17,14:45,,15:02,DP,Flight Departed,BER,2023-07-17,15:55,2023-07-17,16:03,LD,Flight Landed,LH,188,321,,
FRA,2023-07-17,15:45,,15:45,DP,Flight Departed,BER,2023-07-17,16:55,2023-07-17,16:47,LD,Flight Landed,LH,190,32Q,,
FRA,2023-07-17,16:45,,17:19,DP,Flight Departed,BER,2023-07-17,17:55,2023-07-17,18:25,LD,Flight Landed,LH,192,321,,
FRA,2023-07-17,17:45,,17:46,DP,Flight Departed,BER,2023-07-17,18:55,2023-07-17,18:44,LD,Flight Landed,LH,194,32Q,,
FRA,2023-07-17,18:45,,18:54,DP,Flight Departed,BER,2023-07-17,19:55,2023-07-17,19:52,LD,Flight Landed,LH,198,319,,
FRA,2023-07-17,19:45,,19:47,DP,Flight Departed,BER,2023-07-17,20:55,2023-07-17,20:54,LD,Flight Landed,LH,200,32Q,,
FRA,2023-07-17,20:15,,20:37,DP,Flight Departed,BER,2023-07-17,21:25,2023-07-17,21:39,LD,Flight Landed,LH,044,320,,
FRA,2023-07-17,21:15,,21:27,DP,Flight Departed,BER,2023-07-17,22:25,2023-07-17,22:33,LD,Flight Landed,LH,202,321,,
BER,2023-07-17,06:45,,06:45,DP,Flight Departed,FRA,2023-07-17,07:55,2023-07-17,07:55,LD,Flight Landed,LH,173,321,,
BER,2023-07-17,07:15,,07:16,DP,Flight Departed,FRA,2023-07-17,08:25,2023-07-17,08:32,LD,Flight Landed,LH,045,32M,,
BER,2023-07-17,07:45,,07:46,DP,Flight Departed,FRA,2023-07-17,08:55,2023-07-17,08:56,LD,Flight Landed,LH,175,32Q,,
BER,2023-07-17,08:15,,08:18,DP,Flight Departed,FRA,2023-07-17,09:25,2023-07-17,09:29,LD,Flight Landed,LH,179,321,,
BER,2023-07-17,08:45,,09:08,DP,Flight Departed,FRA,2023-07-17,09:55,2023-07-17,10:15,LD,Flight Landed,LH,177,32Q,,
BER,2023-07-17,09:45,,09:51,DP,Flight Departed,FRA,2023-07-17,10:55,2023-07-17,11:09,LD,Flight Landed,LH,181,32M,,
BER,2023-07-17,10:45,,10:50,DP,Flight Departed,FRA,2023-07-17,11:55,2023-07-17,11:48,LD,Flight Landed,LH,183,32M,,
BER,2023-07-17,11:45,,11:53,DP,Flight Departed,FRA,2023-07-17,12:55,2023-07-17,13:00,LD,Flight Landed,LH,185,32Q,,
BER,2023-07-17,14:45,,15:08,DP,Flight Departed,FRA,2023-07-17,15:55,2023-07-17,16:12,LD,Flight Landed,LH,191,321,,
BER,2023-07-17,16:45,,17:18,DP,Flight Departed,FRA,2023-07-17,17:55,2023-07-17,18:16,LD,Flight Landed,LH,195,321,,
BER,2023-07-17,17:45,,17:54,DP,Flight Departed,FRA,2023-07-17,18:55,2023-07-17,19:00,LD,Flight Landed,LH,197,32Q,,
BER,2023-07-17,18:45,,19:27,DP,Flight Departed,FRA,2023-07-17,19:55,2023-07-17,20:30,LD,Flight Landed,LH,199,321,,
BER,2023-07-17,19:45,,19:41,DP,Flight Departed,FRA,2023-07-17,20:55,2023-07-17,20:49,LD,Flight Landed,LH,201,32Q,,
BER,2023-07-17,20:45,,20:38,DP,Flight Departed,FRA,2023-07-17,21:55,2023-07-17,21:38,LD,Flight Landed,LH,203,319,,
FRA,2023-07-17,07:00,,07:02,DP,Flight Departed,HAJ,2023-07-17,07:50,2023-07-17,07:54,LD,Flight Landed,CL,046,CR9,,
FRA,2023-07-17,09:05,,09:26,DP,Flight Departed,HAJ,2023-07-17,09:55,2023-07-17,10:09,LD,Flight Landed,LH,048,320,,
FRA,2023-07-17,12:55,,13:19,DP,Flight Departed,HAJ,2023-07-17,13:45,2023-07-17,14:07,LD,Flight Landed,LH,052,319,,
FRA,2023-07-17,17:10,,18:21,DP,Flight Departed,HAJ,2023-07-17,18:00,2023-07-17,19:03,LD,Flight Landed,LH,054,319,,
FRA,2023-07-17,22:15,,22:35,DP,Flight Departed,HAJ,2023-07-17,23:05,2023-07-17,23:19,LD,Flight Landed,LH,058,320,,
HAJ,2023-07-17,06:00,,06:03,DP,Flight Departed,FRA,2023-07-17,06:55,2023-07-17,07:00,LD,Flight Landed,LH,049,320,,
HAJ,2023-07-17,08:35,,08:31,DP,Flight Departed,FRA,2023-07-17,09:30,2023-07-17,09:27,LD,Flight Landed,CL,051,CR9,,
HAJ,2023-07-17,10:35,,10:51,DP,Flight Departed,FRA,2023-07-17,11:30,2023-07-17,11:39,LD,Flight Landed,LH,053,320,,
HAJ,2023-07-17,14:25,,14:50,DP,Flight Departed,FRA,2023-07-17,15:20,2023-07-17,15:36,LD,Flight Landed,LH,057,319,,
HAJ,2023-07-17,18:40,,19:43,DP,Flight Departed,FRA,2023-07-17,19:35,2023-07-17,20:31,LD,Flight Landed,LH,059,319,,
FRA,2023-07-17,13:15,,13:54,DP,Flight Departed,FMO,2023-07-17,14:00,2023-07-17,14:47,LD,Flight Landed,CL,064,CR9,,
FRA,2023-07-17,16:50,,16:58,DP,Flight Departed,FMO,2023-07-17,17:35,2023-07-17,18:07,LD,Flight Landed,CL,066,CR9,,
FRA,2023-07-17,21:10,,21:20,DP,Flight Departed,FMO,2023-07-17,21:55,2023-07-17,22:02,LD,Flight Landed,CL,068,CR9,,
FMO,2023-07-17,06:05,,06:07,DP,Flight Departed,FRA,2023-07-17,06:55,2023-07-17,06:53,LD,Flight Landed,CL,063,CR9,,
FMO,2023-07-17,14:35,,15:26,DP,Flight Departed,FRA,2023-07-17,15:25,2023-07-17,16:11,LD,Flight Landed,CL,067,CR9,,
